[2026-04-01 15:27:56] This is codeql database index-files --include-extension=.yaml --include-extension=.yml --size-limit=5m --language yaml -- /home/caterpie/ProjectFzz/VulnHunterX-main/output/python/gradio/database
[2026-04-01 15:27:56] Log file was started late.
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/chatbot_retry_undo_like...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/chatinterface_deep_link...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/html_upload...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/theme_new_step_2...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/dialogue_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/navbar_query_params...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/stt_or_tts...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/plot_guide_temporal...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/render_merge...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/mcp_tools...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/upload_and_download...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/walkthrough...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/image_segmentation...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/translation...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/colorpicker_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/test_chatinterface_streaming_echo...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/theme_new_step_3...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/calculator_list_and_dict...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/walkthrough_many...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/load_openapi_spec...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/stream_asr...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/examples_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/examples_component/images...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/reversible_flow...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/navbar_customization...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/state_cleanup...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/rows_and_columns...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/image_editor_story...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/plot_guide_scatter_nominal...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/theme_new_step_1...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/plot_guide_interactive...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/gradio_pdf_demo...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/image_classifier_2...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_sidebar...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/latex...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/deep_link...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/on_listener_decorator...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/plot_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/plot_guide_zoom_sync...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/line_plot_demo...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/hello_blocks_decorator...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/hidden_change...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/llm_openai...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/sort_records...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/audio_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/load_space...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/code_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/tax_calculator...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/live_dashboard...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/chatinterface_random_response...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/map_airbnb...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/browser_state_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_inputs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_xray...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/hangman...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/streaming_simple...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/chatbot_examples...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/image_editor_events...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_essay...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/fraud_detector...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_essay_simple...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/hello_world...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/chatbot_thoughts...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/video_identity...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/dropdown_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/image_watermark...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/image_watermark/files...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/datetimes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_outputs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/star_rating_events...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/reverse_audio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/custom_css...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/variable_outputs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/bar_plot_demo...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/plot_guide_line...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/validator_chatinterface...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_scroll...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/automatic-speech-recognition...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/render_queue_false...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_flashcards...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/radio_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/markdown_with_mermaid...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/dataframe_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/asr...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/all_demos...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/state_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/calculator_blocks_cached...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/plot_guide_filters_events...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/video_component...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/blocks_joined...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/demo/count_generator...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.agents...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.agents/skills...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.agents/skills/gradio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/cli...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/cli/commands...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/cli/commands/components...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/cli/commands/components/files...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/test_data...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/test_data/flagged_with_log...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/test_data/flagged_no_log...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/_simple_templates...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/components...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/components/custom_html_components...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/media_assets...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/media_assets/audio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/media_assets/data...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/media_assets/images...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/media_assets/models3d...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/media_assets/videos...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/themes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/themes/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/stubs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/layouts...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/icons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/ISSUE_TEMPLATE...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/configs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/actions...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/actions/changes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/actions/install-all-deps...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/actions/install-frontend-deps...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/audio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/audio/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/statustracker...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/statustracker/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/atoms...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/atoms/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/atoms/src/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/core...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/js/core/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/client...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/client/js...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/client/js/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/client/js/src/helpers...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/home/runner/work/gradio/gradio/client/js/src/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.vscode...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.storybook...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.storybook/test_files...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.changeset...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/readme_files...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/readme_files/zh-cn...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/testing-guidelines...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/logs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/logs/refs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/logs/refs/remotes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/logs/refs/remotes/origin...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/logs/refs/heads...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/refs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/refs/remotes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/refs/remotes/origin...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/refs/heads...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/refs/tags...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/hooks...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/branches...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/info...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/objects...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/objects/pack...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.git/objects/info...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.devcontainer...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/scripts...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/scripts/load_test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/scripts/benchmark...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/scripts/benchmark/apps...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/05_chatbots...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/06_data-science-and-plots...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/guides/11_other-tutorials...
